subscriber_id,account_id,age,gender,region,country,signup_date,current_plan,signup_channel,device_primary,household_size,churn_status,churn_date,price_increase_flag,is_resub
SUB_007386,ACC_006952,31.0,Male,North America,US,2022-11-20,Standard,Organic,Mobile,1.0,0,,0,0
SUB_007387,ACC_006953,48.0,Male,North America,CA,2022-07-29,Standard,Free Trial,Mobile,6.0,1,2025-08-23,0,0
SUB_007388,ACC_006954,23.0,Male,Western Europe,IT,2023-02-15,Basic-Ads,Free Trial,TV,1.0,1,2025-06-16,1,0
SUB_007389,ACC_006955,64.0,Male,North America,US,2023-11-15,Premium,Free Trial,TV,2.0,0,,0,0
SUB_007390,ACC_006956,67.0,Undisclosed,North America,CA,2023-03-09,Premium,Bundle,TV,2.0,0,,1,0
SUB_007391,ACC_006957,42.0,Female,North America,US,2024-03-18,Standard,Paid Social,Web,2.0,0,,0,0
SUB_007392,ACC_006958,30.0,,Western Europe,DE,2025-03-17,Standard,Organic,Mobile,2.0,0,,0,0
SUB_007393,ACC_006959,35.0,Female,North America,US,2026-03-01,Basic-Ads,Organic,Mobile,,0,,0,0
SUB_007394,ACC_006960,43.0,Female,Western Europe,UK,2023-12-06,Premium,Free Trial,Mobile,4.0,0,,0,0
SUB_007395,ACC_006961,27.0,Male,North America,US,2025-01-09,Standard,Paid Social,Tablet,1.0,1,2026-02-17,0,0
SUB_007396,ACC_006962,30.0,Female,North America,US,2022-05-27,Standard,Free Trial,Mobile,1.0,0,,0,0
SUB_007397,ACC_006963,34.0,Undisclosed,Western Europe,IT,2025-08-30,Standard,Paid Search,Web,,1,2025-12-24,0,0
SUB_007398,ACC_006964,,Female,North America,US,2025-04-24,Basic-Ads,Paid Social,TV,1.0,0,,0,0
SUB_007399,ACC_006965,43.0,Undisclosed,Western Europe,DE,2022-08-26,Standard,Referral,TV,1.0,0,,1,0
SUB_007400,ACC_006966,40.0,Female,Western Europe,UK,2025-10-05,Basic-Ads,Free Trial,Web,4.0,1,2026-01-06,0,0
SUB_007401,ACC_006967,33.0,Female,Western Europe,ES,2023-09-26,Premium,Paid Social,Web,3.0,0,,0,0
SUB_007402,ACC_006968,65.0,Male,Western Europe,ES,2025-10-07,Premium,Paid Search,TV,1.0,0,,0,0
SUB_007403,ACC_006969,36.0,Male,North America,US,2025-06-10,Standard,Paid Search,Web,3.0,1,2025-08-20,1,0
SUB_007404,ACC_006970,41.0,Female,Western Europe,UK,2024-07-26,Standard,Paid Search,,3.0,0,,0,0
SUB_007405,ACC_006971,69.0,Male,Western Europe,UK,2025-09-08,Basic-Ads,Free Trial,Mobile,,1,2025-12-09,0,0
SUB_007406,ACC_006972,,Female,Western Europe,DE,2025-04-23,Standard,Paid Search,Tablet,1.0,0,,0,0
SUB_007407,ACC_006973,25.0,Male,Western Europe,IT,2024-10-04,Standard,Referral,Web,6.0,0,,1,0
SUB_007408,ACC_006974,36.0,Male,North America,US,2025-10-14,Premium,Free Trial,Web,4.0,0,,0,1
SUB_007409,ACC_006975,27.0,Female,North America,US,2024-02-19,Standard,Paid Social,TV,2.0,1,2025-07-26,1,0
SUB_007410,ACC_006976,25.0,Female,North America,US,2025-05-24,Basic-Ads,Organic,Web,5.0,1,2026-03-12,1,0
SUB_007411,ACC_006977,65.0,Female,North America,US,2023-08-13,Basic-Ads,Organic,TV,1.0,1,2025-04-19,0,1
SUB_007412,ACC_006978,31.0,Female,North America,US,2025-05-02,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_007413,ACC_006979,22.0,Male,Western Europe,DE,2022-11-06,Premium,Paid Social,TV,2.0,0,,0,0
SUB_007414,ACC_006980,21.0,Female,North America,US,2025-02-28,Basic-Ads,Paid Search,TV,1.0,0,,0,0
SUB_007415,ACC_006981,34.0,Male,Western Europe,ES,2024-06-04,Basic-Ads,Paid Social,TV,2.0,1,2025-11-02,0,0
SUB_007416,ACC_006982,37.0,Male,North America,US,2025-12-14,Standard,Paid Social,TV,5.0,0,,1,0
SUB_007417,ACC_006983,52.0,Female,North America,US,2023-07-15,Standard,Free Trial,TV,3.0,0,,0,0
SUB_007418,ACC_006984,42.0,Female,Western Europe,FR,2024-03-31,Standard,Organic,Mobile,3.0,1,2025-05-28,0,0
SUB_007419,ACC_006985,29.0,Female,North America,US,2024-04-08,Standard,Free Trial,Web,2.0,0,,1,0
SUB_007420,ACC_006986,61.0,Male,Western Europe,IT,2025-05-31,Basic-Ads,Referral,TV,5.0,0,,1,0
SUB_007421,ACC_006987,36.0,,North America,US,2022-07-12,Premium,Free Trial,Web,5.0,1,2025-08-03,0,0
SUB_007422,ACC_006988,31.0,Male,North America,US,2023-01-11,Standard,Paid Social,Mobile,3.0,1,2025-05-07,0,0
SUB_007423,ACC_006989,37.0,Female,North America,US,2022-04-27,Premium,Paid Search,TV,1.0,0,,1,0
SUB_007424,ACC_006990,36.0,Female,Western Europe,UK,2026-02-09,Standard,Free Trial,TV,2.0,0,,0,0
SUB_007425,ACC_006991,46.0,Female,North America,US,2023-01-05,Basic-Ads,Organic,TV,4.0,0,,1,0
SUB_007426,ACC_006992,50.0,Female,North America,US,2023-04-14,Standard,Free Trial,TV,2.0,1,2025-05-17,0,0
SUB_007427,ACC_006993,41.0,Female,North America,US,2024-02-10,Standard,Paid Search,TV,1.0,0,,0,0
SUB_007428,ACC_006994,26.0,Female,North America,US,2026-02-15,Basic-Ads,Organic,Mobile,2.0,0,,0,1
SUB_007429,ACC_006995,56.0,Male,North America,CA,2022-07-23,Premium,Free Trial,Mobile,4.0,0,,1,0
SUB_007430,ACC_006995,31.0,Female,Western Europe,NL,2024-01-17,Standard,Free Trial,Tablet,,1,2025-04-06,0,0
SUB_007431,ACC_006996,43.0,Female,North America,CA,2025-04-03,Premium,Paid Social,Mobile,1.0,1,2025-12-08,0,0
SUB_007432,ACC_006997,35.0,Female,North America,US,2025-10-01,Basic-Ads,Free Trial,TV,1.0,0,,0,0
SUB_007433,ACC_006998,28.0,Female,Western Europe,FR,2023-11-10,Standard,Free Trial,TV,4.0,0,,1,0
SUB_007434,ACC_006999,47.0,Female,North America,US,2026-03-20,Basic-Ads,Paid Social,Mobile,,0,,0,0
SUB_007435,ACC_007000,55.0,Female,Western Europe,DE,2026-03-05,Basic-Ads,Free Trial,Web,2.0,0,,0,0
SUB_007436,ACC_007001,56.0,Female,Western Europe,FR,2024-03-16,Standard,Organic,TV,6.0,0,,0,0
SUB_007437,ACC_007002,51.0,Undisclosed,North America,US,2022-11-14,Basic-Ads,Paid Social,Mobile,2.0,1,2025-05-16,1,0
SUB_007438,ACC_007003,,Female,Western Europe,FR,2024-01-26,Basic-Ads,Free Trial,TV,2.0,1,2026-02-02,0,0
SUB_007439,ACC_007004,56.0,Male,Western Europe,FR,2025-03-24,Premium,Paid Search,Tablet,1.0,0,,0,0
SUB_007440,ACC_007005,21.0,Female,North America,US,2022-04-27,Premium,Bundle,Tablet,1.0,0,,1,0
SUB_007441,ACC_007006,49.0,Female,Western Europe,FR,2024-07-12,Basic-Ads,Paid Search,TV,2.0,1,2025-10-15,0,0
SUB_007442,ACC_007007,55.0,Male,Western Europe,DE,2025-12-11,Basic-Ads,Paid Social,Web,3.0,0,,0,0
SUB_007443,ACC_007008,40.0,Female,North America,US,2026-02-04,Basic-Ads,Paid Social,TV,,1,2026-03-19,0,0
SUB_007444,ACC_007009,,Female,North America,CA,2023-11-23,Basic-Ads,Paid Search,Web,2.0,0,,0,0
SUB_007445,ACC_007010,19.0,Male,Western Europe,IT,2022-06-24,Standard,Paid Search,TV,1.0,0,,0,0
SUB_007446,ACC_007011,24.0,Male,Western Europe,UK,2026-02-11,Basic-Ads,Bundle,Tablet,2.0,0,,0,0
SUB_007447,ACC_007012,26.0,Female,North America,CA,2025-05-27,Standard,Organic,TV,2.0,0,,0,0
SUB_007448,ACC_007013,33.0,Male,Western Europe,ES,2022-08-13,Standard,Paid Social,Mobile,4.0,1,2025-07-26,1,1
SUB_007449,ACC_007014,65.0,Male,North America,US,2023-02-14,Standard,Paid Search,Web,1.0,0,,0,0
SUB_007450,ACC_007015,45.0,Female,North America,US,2024-09-06,Premium,Paid Search,Web,6.0,1,2025-08-19,1,0
SUB_007451,ACC_007016,32.0,Female,Western Europe,DE,2026-02-20,Standard,Organic,Mobile,2.0,0,,1,0
SUB_007452,ACC_007017,39.0,Male,North America,US,2023-11-09,Premium,Paid Social,Web,1.0,1,2025-05-11,1,0
SUB_007453,ACC_007018,67.0,Female,Western Europe,ES,2022-05-10,Standard,Paid Search,TV,,0,,0,0
SUB_007454,ACC_007018,50.0,Male,North America,US,2024-06-10,Basic-Ads,Paid Search,Mobile,1.0,1,2025-07-20,0,0
SUB_007455,ACC_007019,24.0,Undisclosed,North America,US,2026-01-23,Basic-Ads,Paid Social,Mobile,1.0,1,2026-02-22,0,0
SUB_007456,ACC_007020,58.0,Female,North America,US,2025-10-04,Standard,Paid Search,TV,1.0,0,,0,1
SUB_007457,ACC_007021,49.0,Male,North America,US,2022-08-21,Premium,Paid Search,TV,2.0,0,,0,0
SUB_007458,ACC_007022,30.0,Female,Western Europe,FR,2026-01-11,Basic-Ads,Free Trial,Tablet,6.0,0,,0,0
SUB_007459,ACC_007023,,Undisclosed,North America,US,2026-02-20,Standard,Paid Social,TV,3.0,0,,1,0
SUB_007460,ACC_007024,60.0,Male,Western Europe,UK,2026-02-23,Standard,Paid Social,TV,3.0,0,,1,0
SUB_007461,ACC_007025,64.0,Male,North America,US,2026-03-23,Basic-Ads,Paid Search,Mobile,2.0,0,,0,0
SUB_007462,ACC_007026,20.0,Female,Western Europe,UK,2022-12-04,Standard,Bundle,Tablet,,0,,1,0
SUB_007463,ACC_007027,64.0,Female,North America,US,2026-02-21,Standard,Paid Social,TV,3.0,0,,1,0
SUB_007464,ACC_007028,41.0,Female,North America,US,2024-03-21,Basic-Ads,Free Trial,Web,2.0,1,2025-04-04,0,0
SUB_007465,ACC_007029,31.0,Male,Western Europe,FR,2025-08-18,Basic-Ads,Paid Social,TV,2.0,1,2025-10-21,1,1
SUB_007466,ACC_007030,22.0,Male,Western Europe,DE,2025-10-15,Basic-Ads,Bundle,TV,4.0,1,2026-03-12,0,0
SUB_007467,ACC_007031,41.0,Undisclosed,North America,US,2022-11-18,Standard,Referral,TV,2.0,0,,0,0
SUB_007468,ACC_007032,56.0,Female,North America,CA,2022-12-07,Basic-Ads,Organic,Mobile,4.0,1,2025-11-27,1,0
SUB_007469,ACC_007033,44.0,Male,North America,US,2025-02-09,Standard,Referral,Mobile,4.0,0,,0,0
SUB_007470,ACC_007034,33.0,Female,North America,US,2023-04-29,Standard,Referral,Web,2.0,0,,1,0
SUB_007471,ACC_007035,63.0,Female,North America,US,2025-08-19,Standard,Paid Search,TV,1.0,0,,1,0
SUB_007472,ACC_007036,44.0,,Western Europe,UK,2026-02-15,Standard,Paid Search,TV,2.0,0,,0,0
SUB_007473,ACC_007037,34.0,,North America,US,2023-04-14,Basic-Ads,Bundle,TV,,0,,0,0
SUB_007474,ACC_007038,53.0,Female,North America,US,2024-07-19,Standard,Paid Search,Tablet,2.0,1,2026-02-27,1,0
SUB_007475,ACC_007039,47.0,Female,North America,US,2023-07-18,Standard,Free Trial,TV,,1,2026-03-18,0,0
SUB_007476,ACC_007040,47.0,Male,Western Europe,FR,2023-04-07,Basic-Ads,Referral,TV,1.0,0,,0,0
SUB_007477,ACC_007041,33.0,Female,Western Europe,FR,2025-07-02,Basic-Ads,Organic,Mobile,4.0,0,,0,0
SUB_007478,ACC_007042,43.0,Male,North America,US,2026-03-19,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_007479,ACC_007043,33.0,Female,North America,US,2025-05-04,Standard,Bundle,Mobile,,0,,0,0
SUB_007480,ACC_007044,44.0,Male,North America,US,2024-08-18,Basic-Ads,Paid Search,TV,1.0,0,,0,0
SUB_007481,ACC_007045,36.0,Male,North America,US,2025-11-08,Basic-Ads,Paid Search,Tablet,4.0,0,,0,0
SUB_007482,ACC_007046,54.0,Female,Western Europe,DE,2022-06-28,Basic-Ads,Free Trial,Web,3.0,0,,0,0
SUB_007483,ACC_007047,19.0,Female,North America,US,2025-08-29,Basic-Ads,Free Trial,TV,,1,2025-11-01,0,0
SUB_007484,ACC_007048,51.0,Undisclosed,North America,US,2025-10-03,Standard,Organic,Mobile,1.0,0,,0,1
SUB_007485,ACC_007049,59.0,Non-binary,North America,US,2026-03-17,Basic-Ads,Paid Search,TV,2.0,0,,1,0
SUB_007486,ACC_007050,33.0,Female,North America,CA,2025-02-16,Standard,Free Trial,Mobile,2.0,0,,1,0
SUB_007487,ACC_007051,19.0,Female,Western Europe,ES,2026-02-11,Basic-Ads,Paid Search,TV,,0,,0,0
SUB_007488,ACC_007052,26.0,Male,Western Europe,UK,2024-10-23,Basic-Ads,Organic,Mobile,1.0,0,,0,0
SUB_007489,ACC_007053,18.0,,North America,US,2024-06-02,Premium,Paid Social,TV,1.0,1,2025-10-26,0,0
SUB_007490,ACC_007054,51.0,Female,Western Europe,FR,2024-02-27,Standard,Organic,TV,2.0,0,,1,0
SUB_007491,ACC_007055,60.0,Male,Western Europe,UK,2026-02-14,Basic-Ads,Paid Search,TV,2.0,0,,0,0
SUB_007492,ACC_007056,20.0,Undisclosed,Western Europe,UK,2026-02-03,Standard,Paid Social,TV,2.0,0,,0,0
SUB_007493,ACC_007057,50.0,Male,Western Europe,FR,2022-07-31,Standard,Free Trial,TV,1.0,1,2025-12-10,0,0
SUB_007494,ACC_007058,42.0,Male,Western Europe,UK,2024-11-30,Basic-Ads,Paid Search,Web,3.0,1,2025-09-20,0,0
SUB_007495,ACC_007059,33.0,Undisclosed,Western Europe,IT,2025-09-21,Basic-Ads,Organic,TV,4.0,1,2026-03-24,1,0
SUB_007496,ACC_007060,47.0,Male,Western Europe,ES,2022-10-02,Standard,Organic,TV,1.0,0,,0,0
SUB_007497,ACC_007061,29.0,Male,Western Europe,UK,2022-10-23,Basic-Ads,Free Trial,TV,3.0,1,2025-06-03,0,0
SUB_007498,ACC_007062,51.0,Female,North America,US,2023-09-25,Basic-Ads,Referral,Mobile,2.0,0,,0,0
SUB_007499,ACC_007063,,Female,North America,US,2024-11-28,Basic-Ads,Free Trial,Web,5.0,0,,1,0
SUB_007500,ACC_007064,26.0,Female,North America,US,2026-02-13,Standard,Referral,TV,4.0,0,,0,0
SUB_007501,ACC_007065,40.0,Female,North America,US,2025-07-10,Standard,Organic,TV,3.0,1,2025-11-18,0,0
SUB_007502,ACC_007066,50.0,Female,North America,US,2023-10-15,Standard,Paid Social,Web,4.0,0,,0,0
SUB_007503,ACC_007067,40.0,Female,North America,US,2026-02-02,Basic-Ads,Paid Social,Mobile,,1,2026-02-20,0,0
SUB_007504,ACC_007068,55.0,Undisclosed,North America,US,2022-04-07,Basic-Ads,Paid Search,Mobile,2.0,0,,0,0
SUB_007505,ACC_007069,64.0,Female,North America,US,2022-06-16,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_007506,ACC_007070,33.0,Male,Western Europe,DE,2025-05-27,Basic-Ads,Organic,TV,4.0,0,,0,0
SUB_007507,ACC_007071,55.0,Male,North America,US,2024-01-26,Basic-Ads,Paid Search,TV,2.0,0,,1,0
SUB_007508,ACC_007072,63.0,Male,North America,CA,2025-06-16,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_007509,ACC_007073,53.0,Female,North America,US,2025-09-15,Premium,Paid Search,Mobile,1.0,0,,0,0
SUB_007510,ACC_007074,39.0,Male,North America,US,2025-12-31,Basic-Ads,Paid Social,,3.0,0,,0,0
SUB_007511,ACC_007075,27.0,Male,North America,US,2025-08-12,Basic-Ads,Organic,Mobile,6.0,0,,0,0
SUB_007512,ACC_007076,26.0,Male,Western Europe,DE,2026-03-12,Basic-Ads,Paid Social,Mobile,1.0,1,2026-03-28,0,0
SUB_007513,ACC_007077,24.0,Female,Western Europe,DE,2025-08-06,Standard,Organic,Tablet,2.0,0,,0,0
SUB_007514,ACC_007078,31.0,Female,North America,US,2025-07-15,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_007515,ACC_007079,42.0,Male,Western Europe,FR,2024-01-24,Standard,Organic,Mobile,1.0,0,,1,0
SUB_007516,ACC_007080,23.0,Female,North America,CA,2023-12-26,Standard,Organic,TV,1.0,1,2025-04-02,0,0
SUB_007517,ACC_007081,,Female,North America,CA,2023-06-25,Premium,Referral,Mobile,1.0,0,,1,0
SUB_007518,ACC_007082,34.0,Female,Western Europe,FR,2024-12-06,Basic-Ads,Paid Search,Mobile,3.0,1,2025-12-18,0,0
SUB_007519,ACC_007083,58.0,Male,North America,US,2025-01-23,Premium,Free Trial,Tablet,1.0,0,,1,0
SUB_007520,ACC_007084,48.0,Female,North America,US,2022-08-10,Standard,Paid Social,Mobile,3.0,0,,0,1
SUB_007521,ACC_007085,50.0,Female,Western Europe,FR,2025-08-21,Standard,Paid Search,Web,2.0,1,2025-11-17,0,0
SUB_007522,ACC_007086,32.0,Male,North America,CA,2025-10-18,Basic-Ads,Paid Search,TV,1.0,1,2026-01-19,0,0
SUB_007523,ACC_007087,52.0,Male,Western Europe,NL,2023-02-20,Basic-Ads,Free Trial,TV,2.0,1,2026-02-13,0,0
SUB_007524,ACC_007088,38.0,Female,Western Europe,DE,2023-07-16,Standard,Referral,,3.0,0,,0,0
SUB_007525,ACC_007089,19.0,Male,North America,US,2024-05-27,Basic-Ads,Paid Social,Tablet,4.0,0,,1,0
SUB_007526,ACC_007090,36.0,Female,Western Europe,UK,2026-01-04,Basic-Ads,Organic,TV,2.0,1,2026-02-26,0,0
SUB_007527,ACC_007091,29.0,Female,North America,US,2023-01-25,Standard,Paid Search,Mobile,2.0,0,,1,0
SUB_007528,ACC_007092,59.0,Female,Western Europe,ES,2024-03-25,Basic-Ads,Free Trial,Mobile,3.0,0,,0,0
SUB_007529,ACC_007093,20.0,Male,North America,US,2023-10-08,Standard,Paid Social,Tablet,,1,2026-02-11,0,1
SUB_007530,ACC_007094,29.0,Undisclosed,North America,US,2026-03-05,Basic-Ads,Paid Social,TV,3.0,0,,1,0
SUB_007531,ACC_007095,41.0,Female,North America,US,2024-08-12,Standard,Paid Social,TV,6.0,0,,0,0
SUB_007532,ACC_007096,66.0,Male,North America,US,2024-11-10,Basic-Ads,Paid Search,Tablet,1.0,0,,0,0
SUB_007533,ACC_007097,64.0,Female,Western Europe,FR,2024-04-25,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_007534,ACC_007098,34.0,Male,North America,US,2025-05-17,Premium,Free Trial,TV,5.0,1,2025-10-15,0,0
SUB_007535,ACC_007099,19.0,Male,Western Europe,DE,2025-08-20,Basic-Ads,Paid Search,Tablet,4.0,1,2026-02-13,1,0
SUB_007536,ACC_007099,60.0,Female,Western Europe,UK,2025-07-27,Basic-Ads,Paid Search,TV,4.0,0,,0,0
SUB_007537,ACC_007100,48.0,Male,North America,US,2025-11-29,Basic-Ads,Organic,Mobile,1.0,0,,0,0
SUB_007538,ACC_007101,25.0,Female,North America,US,2022-07-10,Standard,Organic,TV,3.0,0,,0,0
SUB_007539,ACC_007102,54.0,Male,Western Europe,UK,2022-04-16,Basic-Ads,Paid Search,Tablet,2.0,0,,0,0
SUB_007540,ACC_007103,,,Western Europe,UK,2024-07-31,Basic-Ads,Bundle,Web,1.0,1,2025-04-26,0,0
SUB_007541,ACC_007104,,Female,Western Europe,DE,2025-04-15,Standard,Paid Social,TV,3.0,0,,0,0
SUB_007542,ACC_007105,31.0,Female,Western Europe,ES,2025-04-02,Basic-Ads,Paid Social,TV,1.0,0,,0,0
SUB_007543,ACC_007106,63.0,Female,North America,US,2024-11-09,Standard,Organic,Web,4.0,0,,0,0
SUB_007544,ACC_007107,47.0,Male,North America,US,2026-03-08,Standard,Paid Search,TV,2.0,0,,0,0
SUB_007545,ACC_007108,44.0,Male,Western Europe,DE,2026-02-17,Standard,Referral,TV,2.0,0,,0,0
SUB_007546,ACC_007109,34.0,Undisclosed,North America,US,2023-09-28,Standard,Paid Social,TV,3.0,0,,1,0
SUB_007547,ACC_007110,25.0,Male,North America,US,2024-11-09,Basic-Ads,Paid Social,TV,3.0,1,2025-10-03,1,0
SUB_007548,ACC_007111,65.0,Male,North America,US,2023-05-06,Premium,Bundle,TV,1.0,1,2026-03-28,0,0
SUB_007549,ACC_007112,18.0,Female,North America,US,2026-02-24,Basic-Ads,Paid Search,TV,2.0,0,,0,0
SUB_007550,ACC_007113,54.0,Male,North America,US,2024-11-15,Premium,Organic,Web,,0,,0,0
SUB_007551,ACC_007114,58.0,Female,Western Europe,UK,2022-08-16,Premium,Paid Search,Web,2.0,0,,1,0
SUB_007552,ACC_007115,66.0,Female,North America,CA,2024-05-04,Basic-Ads,Organic,TV,4.0,0,,0,0
SUB_007553,ACC_007116,39.0,Female,Western Europe,UK,2023-08-19,Basic-Ads,Paid Social,TV,3.0,0,,0,0
SUB_007554,ACC_007117,32.0,Female,North America,US,2025-11-07,Basic-Ads,Paid Search,Mobile,3.0,0,,1,0
SUB_007555,ACC_007118,28.0,Female,Western Europe,NL,2025-11-03,Basic-Ads,Paid Search,Mobile,,0,,0,0
SUB_007556,ACC_007119,70.0,Male,North America,US,2024-05-18,Basic-Ads,Free Trial,Mobile,,1,2026-01-06,0,0
SUB_007557,ACC_007120,49.0,Female,North America,US,2022-11-15,Premium,Organic,TV,,0,,0,0
SUB_007558,ACC_007121,37.0,Female,Western Europe,NL,2025-05-22,Basic-Ads,Paid Social,Mobile,2.0,0,,1,0
SUB_007559,ACC_007122,31.0,Male,North America,US,2022-11-05,Standard,Organic,TV,5.0,0,,0,0
SUB_007560,ACC_007123,49.0,,Western Europe,IT,2023-02-04,Basic-Ads,Bundle,TV,1.0,0,,0,0
SUB_007561,ACC_007123,59.0,,North America,CA,2024-11-17,Basic-Ads,Organic,Web,2.0,0,,0,0
SUB_007562,ACC_007123,48.0,Male,Western Europe,FR,2025-06-10,Basic-Ads,Free Trial,TV,3.0,1,2026-01-29,1,0
SUB_007563,ACC_007124,64.0,,Western Europe,UK,2023-08-20,Basic-Ads,Paid Social,TV,2.0,0,,1,0
SUB_007564,ACC_007125,65.0,Female,Western Europe,IT,2024-11-05,Premium,Paid Search,TV,2.0,0,,0,0
SUB_007565,ACC_007126,32.0,Female,Western Europe,UK,2025-10-19,Basic-Ads,Bundle,Mobile,2.0,0,,0,0
SUB_007566,ACC_007127,29.0,Male,North America,US,2023-02-28,Premium,Paid Social,Mobile,1.0,0,,0,1
SUB_007567,ACC_007128,45.0,Female,Western Europe,DE,2026-02-06,Standard,Organic,Mobile,4.0,0,,0,0
SUB_007568,ACC_007129,27.0,Female,North America,US,2025-05-31,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_007569,ACC_007130,66.0,Female,Western Europe,FR,2023-08-06,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_007570,ACC_007131,23.0,Female,Western Europe,ES,2026-02-02,Basic-Ads,Paid Search,Tablet,1.0,0,,0,0
SUB_007571,ACC_007132,,Female,North America,CA,2024-08-24,Standard,Paid Search,Web,3.0,0,,1,0
SUB_007572,ACC_007133,65.0,Female,North America,US,2024-05-15,Basic-Ads,Paid Search,TV,2.0,1,2026-01-04,1,0
SUB_007573,ACC_007134,59.0,Male,Western Europe,IT,2025-06-08,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_007574,ACC_007135,35.0,Male,North America,US,2026-02-07,Standard,Paid Social,Web,4.0,0,,0,0
SUB_007575,ACC_007136,20.0,Male,North America,US,2024-12-05,Basic-Ads,Bundle,Mobile,1.0,1,2025-09-30,0,0
SUB_007576,ACC_007137,38.0,Undisclosed,Western Europe,UK,2025-07-23,Basic-Ads,Paid Search,Mobile,3.0,1,2025-10-21,0,0
SUB_007577,ACC_007138,42.0,Female,North America,CA,2022-08-07,Basic-Ads,Referral,TV,1.0,0,,0,0
SUB_007578,ACC_007139,35.0,Female,Western Europe,DE,2025-02-25,Standard,Bundle,TV,1.0,0,,1,0
SUB_007579,ACC_007140,54.0,Male,Western Europe,IT,2025-08-28,Premium,Paid Social,Tablet,1.0,1,2025-09-19,0,0
SUB_007580,ACC_007141,41.0,Female,North America,US,2023-12-11,Standard,Paid Social,Web,3.0,0,,0,0
SUB_007581,ACC_007142,44.0,Female,North America,CA,2022-10-12,Basic-Ads,Bundle,TV,,0,,0,0
SUB_007582,ACC_007143,60.0,Female,North America,US,2025-12-04,Basic-Ads,Organic,Mobile,4.0,0,,1,0
SUB_007583,ACC_007144,59.0,,North America,US,2023-08-04,Standard,Organic,Tablet,2.0,0,,0,0
SUB_007584,ACC_007145,34.0,Female,Western Europe,FR,2025-05-03,Basic-Ads,Organic,Web,5.0,0,,0,0
SUB_007585,ACC_007146,19.0,,North America,US,2023-05-23,Premium,Paid Search,Mobile,3.0,0,,0,0
SUB_007586,ACC_007147,41.0,Female,Western Europe,UK,2022-05-19,Basic-Ads,Free Trial,TV,1.0,0,,0,0
SUB_007587,ACC_007148,54.0,Male,North America,US,2022-06-24,Premium,Paid Search,TV,1.0,0,,0,0
SUB_007588,ACC_007149,27.0,Female,Western Europe,UK,2024-09-16,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_007589,ACC_007150,54.0,Female,Western Europe,FR,2024-07-22,Basic-Ads,Paid Search,TV,2.0,0,,1,0
SUB_007590,ACC_007151,66.0,Female,North America,US,2023-05-07,Basic-Ads,Organic,TV,5.0,0,,0,0
SUB_007591,ACC_007152,38.0,Female,North America,US,2023-10-29,Basic-Ads,Bundle,Web,1.0,0,,0,0
SUB_007592,ACC_007153,43.0,Male,Western Europe,DE,2025-10-11,Standard,Paid Social,TV,2.0,1,2025-12-05,1,0
SUB_007593,ACC_007154,19.0,,North America,CA,2023-11-03,Premium,Paid Social,Mobile,,1,2025-08-05,0,0
SUB_007594,ACC_007155,46.0,Male,North America,US,2026-02-28,Basic-Ads,Bundle,TV,4.0,0,,0,0
SUB_007595,ACC_007156,60.0,Male,North America,US,2022-05-10,Basic-Ads,Referral,TV,5.0,0,,0,0
SUB_007596,ACC_007157,35.0,Non-binary,Western Europe,FR,2026-02-02,Basic-Ads,Paid Social,Mobile,2.0,0,,1,0
SUB_007597,ACC_007158,43.0,Female,Western Europe,FR,2023-03-29,Premium,Paid Social,TV,2.0,0,,1,0
SUB_007598,ACC_007159,23.0,Undisclosed,North America,US,2025-02-16,Basic-Ads,Free Trial,Web,2.0,1,2025-09-15,1,0
SUB_007599,ACC_007160,45.0,Female,Western Europe,UK,2023-09-13,Standard,Organic,TV,2.0,0,,0,0
SUB_007600,ACC_007161,36.0,Male,Western Europe,UK,2023-10-13,Standard,Free Trial,Mobile,1.0,0,,0,0
SUB_007601,ACC_007162,39.0,Female,North America,US,2024-10-18,Standard,Bundle,Mobile,5.0,0,,0,0
SUB_007602,ACC_007163,30.0,Male,North America,US,2025-07-14,Basic-Ads,Free Trial,TV,1.0,1,2026-02-03,0,0
SUB_007603,ACC_007164,41.0,Female,Western Europe,UK,2024-12-30,Standard,Referral,TV,4.0,0,,0,0
SUB_007604,ACC_007164,52.0,Undisclosed,Western Europe,UK,2023-08-05,Premium,Free Trial,Web,2.0,0,,0,0
SUB_007605,ACC_007165,39.0,Female,North America,US,2023-07-17,Premium,Paid Search,Mobile,5.0,1,2026-02-16,0,0
SUB_007606,ACC_007166,37.0,Male,Western Europe,DE,2026-03-24,Basic-Ads,Paid Social,Mobile,4.0,0,,0,0
SUB_007607,ACC_007167,49.0,Female,North America,US,2024-05-10,Premium,Free Trial,Mobile,1.0,0,,0,0
SUB_007608,ACC_007168,30.0,Female,North America,US,2022-07-09,Premium,Paid Search,Web,1.0,0,,0,0
