transaction_id,subscriber_id,billing_date,plan_at_billing,amount,payment_status,payment_method,retry_count,discount_applied
TXN_00071927,SUB_008886,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00071928,SUB_008886,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071929,SUB_008887,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00071930,SUB_008887,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071931,SUB_008887,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071932,SUB_008887,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00071933,SUB_008887,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00071934,SUB_008887,2025-08-28,Standard,14.39,Success,Credit Card,0,1
TXN_00071935,SUB_008887,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00071936,SUB_008887,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00071937,SUB_008887,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071938,SUB_008887,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071939,SUB_008887,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00071940,SUB_008887,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00071941,SUB_008887,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071942,SUB_008888,2025-05-19,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00071943,SUB_008888,2025-06-18,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00071944,SUB_008888,2025-07-18,Basic-Ads,6.39,Success,PayPal,0,1
TXN_00071945,SUB_008888,2025-08-17,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00071946,SUB_008888,2025-09-16,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00071947,SUB_008888,2025-10-16,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00071948,SUB_008888,2025-11-15,Basic-Ads,6.39,Success,PayPal,0,1
TXN_00071949,SUB_008889,2025-07-24,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071950,SUB_008889,2025-08-23,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071951,SUB_008889,2025-09-22,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071952,SUB_008889,2025-10-22,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071953,SUB_008889,2025-11-21,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071954,SUB_008889,2025-12-21,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071955,SUB_008889,2026-01-20,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071956,SUB_008889,2026-02-19,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071957,SUB_008889,2026-03-21,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00071958,SUB_008890,2026-03-02,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00071959,SUB_008891,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00071960,SUB_008891,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071961,SUB_008891,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071962,SUB_008892,2025-03-31,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071963,SUB_008892,2025-04-30,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00071964,SUB_008892,2025-05-30,Basic-Ads,7.99,Soft-decline,Debit Card,1,0
TXN_00071965,SUB_008892,2025-06-29,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071966,SUB_008892,2025-07-29,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00071967,SUB_008892,2025-08-28,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00071968,SUB_008892,2025-09-27,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00071969,SUB_008892,2025-10-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071970,SUB_008892,2025-11-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00071971,SUB_008893,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00071972,SUB_008893,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071973,SUB_008893,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071974,SUB_008893,2025-06-29,Standard,14.39,Success,Credit Card,0,1
TXN_00071975,SUB_008893,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00071976,SUB_008893,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00071977,SUB_008893,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00071978,SUB_008893,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00071979,SUB_008893,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071980,SUB_008893,2025-12-26,Standard,14.39,Success,Credit Card,0,1
TXN_00071981,SUB_008893,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00071982,SUB_008894,2026-01-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00071983,SUB_008895,2025-03-31,Standard,17.99,Recovered,Credit Card,1,0
TXN_00071984,SUB_008895,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071985,SUB_008895,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00071986,SUB_008895,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00071987,SUB_008895,2025-07-29,Standard,14.39,Success,Credit Card,0,1
TXN_00071988,SUB_008895,2025-08-28,Standard,14.39,Success,Credit Card,0,1
TXN_00071989,SUB_008895,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00071990,SUB_008895,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00071991,SUB_008895,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071992,SUB_008895,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00071993,SUB_008895,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00071994,SUB_008895,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00071995,SUB_008895,2026-03-26,Standard,14.39,Success,Credit Card,0,1
TXN_00071996,SUB_008896,2025-03-31,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00071997,SUB_008896,2025-04-30,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00071998,SUB_008896,2025-05-30,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00071999,SUB_008896,2025-06-29,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072000,SUB_008896,2025-07-29,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072001,SUB_008896,2025-08-28,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072002,SUB_008896,2025-09-27,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072003,SUB_008896,2025-10-27,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072004,SUB_008896,2025-11-26,Basic-Ads,6.39,Success,Google Pay,0,1
TXN_00072005,SUB_008896,2025-12-26,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072006,SUB_008896,2026-01-25,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072007,SUB_008896,2026-02-24,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072008,SUB_008896,2026-03-26,Basic-Ads,6.39,Success,Google Pay,0,1
TXN_00072009,SUB_008897,2025-03-31,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00072010,SUB_008897,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072011,SUB_008897,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072012,SUB_008897,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072013,SUB_008897,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072014,SUB_008897,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072015,SUB_008897,2025-09-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072016,SUB_008897,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072017,SUB_008898,2025-11-26,Basic-Ads,6.39,Success,Apple Pay,0,1
TXN_00072018,SUB_008898,2025-12-26,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00072019,SUB_008898,2026-01-25,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00072020,SUB_008898,2026-02-24,Basic-Ads,7.99,Hard-decline,Apple Pay,0,0
TXN_00072021,SUB_008898,2026-03-26,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00072022,SUB_008899,2026-02-14,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072023,SUB_008899,2026-03-16,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072024,SUB_008900,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072025,SUB_008900,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072026,SUB_008900,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072027,SUB_008900,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072028,SUB_008900,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072029,SUB_008900,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072030,SUB_008901,2025-03-31,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00072031,SUB_008901,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072032,SUB_008901,2025-05-30,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00072033,SUB_008901,2025-06-29,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00072034,SUB_008901,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072035,SUB_008901,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072036,SUB_008901,2025-09-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072037,SUB_008901,2025-10-27,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00072038,SUB_008901,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072039,SUB_008901,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072040,SUB_008901,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072041,SUB_008901,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072042,SUB_008901,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072043,SUB_008902,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072044,SUB_008902,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072045,SUB_008902,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072046,SUB_008902,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072047,SUB_008902,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072048,SUB_008902,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072049,SUB_008902,2025-09-27,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00072050,SUB_008902,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072051,SUB_008902,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072052,SUB_008902,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072053,SUB_008902,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072054,SUB_008902,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072055,SUB_008902,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072056,SUB_008903,2025-03-31,Standard,14.39,Success,Debit Card,0,1
TXN_00072057,SUB_008903,2025-04-30,Standard,14.39,Success,Debit Card,0,1
TXN_00072058,SUB_008903,2025-05-30,Standard,17.99,Success,Debit Card,0,0
TXN_00072059,SUB_008903,2025-06-29,Standard,17.99,Success,Debit Card,0,0
TXN_00072060,SUB_008903,2025-07-29,Standard,17.99,Success,Debit Card,0,0
TXN_00072061,SUB_008903,2025-08-28,Standard,17.99,Success,Debit Card,0,0
TXN_00072062,SUB_008903,2025-09-27,Standard,17.99,Success,Debit Card,0,0
TXN_00072063,SUB_008903,2025-10-27,Standard,17.99,Success,Debit Card,0,0
TXN_00072064,SUB_008903,2025-11-26,Standard,17.99,Success,Debit Card,0,0
TXN_00072065,SUB_008903,2025-12-26,Standard,17.99,Success,Debit Card,0,0
TXN_00072066,SUB_008903,2026-01-25,Standard,17.99,Success,Debit Card,0,0
TXN_00072067,SUB_008903,2026-02-24,Standard,17.99,Success,Debit Card,0,0
TXN_00072068,SUB_008903,2026-03-26,Standard,17.99,Success,Debit Card,0,0
TXN_00072069,SUB_008904,2025-03-31,Standard,17.99,Success,PayPal,0,0
TXN_00072070,SUB_008904,2025-04-30,Standard,14.39,Success,PayPal,0,1
TXN_00072071,SUB_008904,2025-05-30,Standard,14.39,Recovered,PayPal,2,1
TXN_00072072,SUB_008904,2025-06-29,Standard,17.99,Success,PayPal,0,0
TXN_00072073,SUB_008904,2025-07-29,Standard,17.99,Success,PayPal,0,0
TXN_00072074,SUB_008904,2025-08-28,Standard,17.99,Success,PayPal,0,0
TXN_00072075,SUB_008904,2025-09-27,Standard,17.99,Success,PayPal,0,0
TXN_00072076,SUB_008904,2025-10-27,Standard,17.99,Success,PayPal,0,0
TXN_00072077,SUB_008904,2025-11-26,Standard,17.99,Success,PayPal,0,0
TXN_00072078,SUB_008904,2025-12-26,Standard,17.99,Success,PayPal,0,0
TXN_00072079,SUB_008904,2026-01-25,Standard,17.99,Success,PayPal,0,0
TXN_00072080,SUB_008904,2026-02-24,Standard,17.99,Success,PayPal,0,0
TXN_00072081,SUB_008904,2026-03-26,Standard,17.99,Success,PayPal,0,0
TXN_00072082,SUB_008905,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072083,SUB_008905,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072084,SUB_008905,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072085,SUB_008906,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00072086,SUB_008906,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00072087,SUB_008906,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00072088,SUB_008906,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00072089,SUB_008906,2025-07-29,Standard,14.39,Success,Credit Card,0,1
TXN_00072090,SUB_008906,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00072091,SUB_008906,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00072092,SUB_008906,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00072093,SUB_008906,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00072094,SUB_008906,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00072095,SUB_008906,2026-01-25,Standard,14.39,Success,Credit Card,0,1
TXN_00072096,SUB_008906,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00072097,SUB_008906,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00072098,SUB_008907,2025-03-31,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072099,SUB_008907,2025-04-30,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072100,SUB_008907,2025-05-30,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072101,SUB_008907,2025-06-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072102,SUB_008907,2025-07-29,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072103,SUB_008907,2025-08-28,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072104,SUB_008907,2025-09-27,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072105,SUB_008907,2025-10-27,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072106,SUB_008907,2025-11-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072107,SUB_008907,2025-12-26,Basic-Ads,6.39,Success,PayPal,0,1
TXN_00072108,SUB_008907,2026-01-25,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072109,SUB_008907,2026-02-24,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072110,SUB_008907,2026-03-26,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00072111,SUB_008908,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072112,SUB_008908,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072113,SUB_008908,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072114,SUB_008908,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072115,SUB_008908,2025-07-29,Basic-Ads,7.99,Soft-decline,Credit Card,1,0
TXN_00072116,SUB_008908,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072117,SUB_008908,2025-09-27,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00072118,SUB_008908,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072119,SUB_008908,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072120,SUB_008909,2026-02-10,Premium,24.99,Soft-decline,Debit Card,2,0
TXN_00072121,SUB_008910,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00072122,SUB_008910,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00072123,SUB_008910,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00072124,SUB_008910,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00072125,SUB_008910,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00072126,SUB_008910,2025-08-28,Standard,14.39,Success,Credit Card,0,1
TXN_00072127,SUB_008910,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00072128,SUB_008910,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00072129,SUB_008911,2025-03-31,Premium,24.99,Success,Google Pay,0,0
TXN_00072130,SUB_008911,2025-04-30,Premium,24.99,Success,Google Pay,0,0
TXN_00072131,SUB_008911,2025-05-30,Premium,24.99,Success,Google Pay,0,0
TXN_00072132,SUB_008911,2025-06-29,Premium,24.99,Success,Google Pay,0,0
TXN_00072133,SUB_008911,2025-07-29,Premium,24.99,Success,Google Pay,0,0
TXN_00072134,SUB_008911,2025-08-28,Premium,19.99,Success,Google Pay,0,1
TXN_00072135,SUB_008911,2025-09-27,Premium,19.99,Success,Google Pay,0,1
TXN_00072136,SUB_008911,2025-10-27,Premium,24.99,Success,Google Pay,0,0
TXN_00072137,SUB_008911,2025-11-26,Premium,24.99,Success,Google Pay,0,0
TXN_00072138,SUB_008911,2025-12-26,Premium,24.99,Success,Google Pay,0,0
TXN_00072139,SUB_008911,2026-01-25,Premium,24.99,Success,Google Pay,0,0
TXN_00072140,SUB_008911,2026-02-24,Premium,19.99,Success,Google Pay,0,1
TXN_00072141,SUB_008911,2026-03-26,Premium,24.99,Success,Google Pay,0,0
TXN_00072142,SUB_008912,2026-01-14,Premium,24.99,Success,Credit Card,0,0
TXN_00072143,SUB_008912,2026-02-13,Premium,19.99,Success,Credit Card,0,1
TXN_00072144,SUB_008912,2026-03-15,Premium,24.99,Success,Credit Card,0,0
TXN_00072145,SUB_008913,2025-07-04,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072146,SUB_008913,2025-08-03,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072147,SUB_008914,2025-05-10,Premium,19.99,Success,Credit Card,0,1
TXN_00072148,SUB_008914,2025-06-09,Premium,24.99,Success,Credit Card,0,0
TXN_00072149,SUB_008914,2025-07-09,Premium,19.99,Success,Credit Card,0,1
TXN_00072150,SUB_008914,2025-08-08,Premium,24.99,Success,Credit Card,0,0
TXN_00072151,SUB_008914,2025-09-07,Premium,24.99,Success,Credit Card,0,0
TXN_00072152,SUB_008914,2025-10-07,Premium,24.99,Success,Credit Card,0,0
TXN_00072153,SUB_008914,2025-11-06,Premium,24.99,Success,Credit Card,0,0
TXN_00072154,SUB_008914,2025-12-06,Premium,24.99,Success,Credit Card,0,0
TXN_00072155,SUB_008914,2026-01-05,Premium,24.99,Success,Credit Card,0,0
TXN_00072156,SUB_008914,2026-02-04,Premium,24.99,Success,Credit Card,0,0
TXN_00072157,SUB_008914,2026-03-06,Premium,19.99,Success,Credit Card,0,1
TXN_00072158,SUB_008915,2025-03-31,Standard,17.99,Success,Debit Card,0,0
TXN_00072159,SUB_008915,2025-04-30,Standard,17.99,Success,Debit Card,0,0
TXN_00072160,SUB_008915,2025-05-30,Standard,17.99,Success,Debit Card,0,0
TXN_00072161,SUB_008915,2025-06-29,Standard,14.39,Soft-decline,Debit Card,2,1
TXN_00072162,SUB_008915,2025-07-29,Standard,14.39,Success,Debit Card,0,1
TXN_00072163,SUB_008915,2025-08-28,Standard,17.99,Success,Debit Card,0,0
TXN_00072164,SUB_008915,2025-09-27,Standard,17.99,Success,Debit Card,0,0
TXN_00072165,SUB_008915,2025-10-27,Standard,17.99,Success,Debit Card,0,0
TXN_00072166,SUB_008915,2025-11-26,Standard,17.99,Success,Debit Card,0,0
TXN_00072167,SUB_008915,2025-12-26,Standard,17.99,Success,Debit Card,0,0
TXN_00072168,SUB_008915,2026-01-25,Standard,17.99,Success,Debit Card,0,0
TXN_00072169,SUB_008915,2026-02-24,Standard,17.99,Success,Debit Card,0,0
TXN_00072170,SUB_008915,2026-03-26,Standard,17.99,Success,Debit Card,0,0
TXN_00072171,SUB_008916,2026-01-29,Basic-Ads,7.99,Soft-decline,Debit Card,2,0
TXN_00072172,SUB_008916,2026-02-28,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00072173,SUB_008916,2026-03-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00072174,SUB_008917,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00072175,SUB_008917,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00072176,SUB_008917,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00072177,SUB_008917,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00072178,SUB_008917,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00072179,SUB_008917,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00072180,SUB_008917,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00072181,SUB_008917,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00072182,SUB_008917,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00072183,SUB_008917,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00072184,SUB_008917,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00072185,SUB_008917,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00072186,SUB_008917,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00072187,SUB_008918,2025-10-14,Standard,17.99,Success,Debit Card,0,0
TXN_00072188,SUB_008918,2025-11-13,Standard,17.99,Success,Debit Card,0,0
TXN_00072189,SUB_008918,2025-12-13,Standard,17.99,Success,Debit Card,0,0
TXN_00072190,SUB_008918,2026-01-12,Standard,17.99,Success,Debit Card,0,0
TXN_00072191,SUB_008918,2026-02-11,Standard,17.99,Success,Debit Card,0,0
TXN_00072192,SUB_008919,2025-03-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072193,SUB_008919,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072194,SUB_008919,2025-05-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072195,SUB_008919,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072196,SUB_008919,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072197,SUB_008919,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072198,SUB_008919,2025-09-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072199,SUB_008919,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072200,SUB_008919,2025-11-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072201,SUB_008919,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072202,SUB_008919,2026-01-25,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072203,SUB_008919,2026-02-24,Basic-Ads,7.99,Recovered,Credit Card,1,0
TXN_00072204,SUB_008919,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072205,SUB_008920,2025-03-31,Standard,17.99,Success,Apple Pay,0,0
TXN_00072206,SUB_008920,2025-04-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00072207,SUB_008920,2025-05-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00072208,SUB_008920,2025-06-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00072209,SUB_008920,2025-07-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00072210,SUB_008920,2025-08-28,Standard,17.99,Success,Apple Pay,0,0
TXN_00072211,SUB_008920,2025-09-27,Standard,17.99,Success,Apple Pay,0,0
TXN_00072212,SUB_008920,2025-10-27,Standard,17.99,Success,Apple Pay,0,0
TXN_00072213,SUB_008920,2025-11-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00072214,SUB_008920,2025-12-26,Standard,14.39,Success,Apple Pay,0,1
TXN_00072215,SUB_008920,2026-01-25,Standard,17.99,Success,Apple Pay,0,0
TXN_00072216,SUB_008920,2026-02-24,Standard,17.99,Success,Apple Pay,0,0
TXN_00072217,SUB_008920,2026-03-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00072218,SUB_008921,2026-01-03,Standard,17.99,Success,Credit Card,0,0
TXN_00072219,SUB_008921,2026-02-02,Standard,17.99,Success,Credit Card,0,0
TXN_00072220,SUB_008921,2026-03-04,Standard,17.99,Success,Credit Card,0,0
TXN_00072221,SUB_008922,2026-02-14,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072222,SUB_008922,2026-03-16,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00072223,SUB_008923,2025-03-31,Standard,17.99,Success,PayPal,0,0
TXN_00072224,SUB_008923,2025-04-30,Standard,17.99,Success,PayPal,0,0
TXN_00072225,SUB_008923,2025-05-30,Standard,17.99,Success,PayPal,0,0
TXN_00072226,SUB_008923,2025-06-29,Standard,17.99,Success,PayPal,0,0
TXN_00072227,SUB_008923,2025-07-29,Standard,17.99,Success,PayPal,0,0
TXN_00072228,SUB_008923,2025-08-28,Standard,17.99,Success,PayPal,0,0
TXN_00072229,SUB_008923,2025-09-27,Standard,17.99,Success,PayPal,0,0
TXN_00072230,SUB_008923,2025-10-27,Standard,17.99,Success,PayPal,0,0
TXN_00072231,SUB_008923,2025-11-26,Standard,17.99,Success,PayPal,0,0
TXN_00072232,SUB_008923,2025-12-26,Standard,17.99,Success,PayPal,0,0
TXN_00072233,SUB_008924,2026-02-28,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072234,SUB_008924,2026-03-30,Basic-Ads,7.99,Success,Google Pay,0,0
TXN_00072235,SUB_008925,2025-03-31,Premium,24.99,Success,Credit Card,0,0
TXN_00072236,SUB_008925,2025-04-30,Premium,24.99,Success,Credit Card,0,0
TXN_00072237,SUB_008925,2025-05-30,Premium,24.99,Success,Credit Card,0,0
